,country,year,population,gdp,biofuel_consumption,coal_consumption,gas_consumption,hydro_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,solar_consumption,wind_consumption
13308,New Zealand,1998,3810047.0,93578371072.0,0.0,13.247,48.311,74.869,0.0,71.861,9.669,0.0,0.065
13309,New Zealand,1999,3833496.0,97884487680.0,0.0,13.571,55.234,67.773,0.0,72.872,10.368,0.0,0.115
13310,New Zealand,2000,3855266.0,101981110272.0,0.0,12.86,58.753,72.254,0.0,74.423,10.913,0.0,0.355
13311,New Zealand,2001,3889587.0,104436924416.0,0.0,15.927,61.993,63.695,0.0,75.244,10.216,0.0,0.408
13312,New Zealand,2002,3948582.0,109929889792.0,0.0,15.919,59.182,72.6,0.0,77.483,9.655,0.0,0.454
13313,New Zealand,2003,4019944.0,115145211904.0,0.0,22.974,44.624,68.509,0.0,82.197,9.342,0.0,0.425
13314,New Zealand,2004,4081415.0,120376942592.0,0.0,23.739,40.718,78.496,0.0,81.031,9.654,0.0,1.042
13315,New Zealand,2005,4132782.0,123645493248.0,0.0,26.427,37.576,66.796,0.0,85.439,10.76,0.0,1.759
13316,New Zealand,2006,4179986.0,127255027712.0,0.0,26.022,38.154,67.075,0.0,85.79,11.453,0.0,1.77
13317,New Zealand,2007,4221495.0,132482703360.0,0.013,19.721,42.152,66.846,0.0,86.191,11.903,0.01,2.629
13318,New Zealand,2008,4260235.0,132115849216.0,0.031,24.472,39.045,62.797,0.0,87.218,13.55,0.01,2.974
13319,New Zealand,2009,4302884.0,132821327872.0,0.032,18.819,40.139,67.632,0.0,83.403,15.346,0.01,4.123
13320,New Zealand,2010,4346345.0,135624843264.0,0.049,16.072,43.76,68.63,0.0,84.057,18.003,0.011,4.544
13321,New Zealand,2011,4381274.0,138433576960.0,0.059,16.27,40.215,69.272,0.0,86.097,18.77,0.011,5.399
13322,New Zealand,2012,4410285.0,141964034048.0,0.073,20.272,44.647,62.781,0.0,85.009,19.349,0.013,5.701
13323,New Zealand,2013,4450641.0,144951869440.0,0.026,17.878,47.065,62.764,0.0,86.023,20.275,0.018,5.51
13324,New Zealand,2014,4514198.0,149075263488.0,0.031,16.51,52.29,65.88,0.0,87.716,22.209,0.051,5.99
13325,New Zealand,2015,4590591.0,153714786304.0,0.031,16.673,48.019,66.058,0.0,91.317,23.641,0.099,6.367
13326,New Zealand,2016,4668088.0,159813943296.0,0.034,13.796,47.974,69.429,0.0,93.804,23.48,0.152,6.266
13327,New Zealand,2017,4746253.0,165842092032.0,0.026,14.536,49.921,67.0,0.0,99.153,23.43,0.205,5.565
13328,New Zealand,2018,4838528.0,171013586944.0,0.034,15.673,45.023,69.462,0.0,99.475,23.09,0.266,5.471
13329,New Zealand,2019,4959033.0,,0.047,17.082,48.044,67.477,0.0,101.946,23.235,0.337,5.946
13330,New Zealand,2020,5061130.0,,0.085,16.407,45.726,63.731,0.0,84.155,23.237,0.422,6.054
13331,New Zealand,2021,5129730.0,,0.067,18.389,38.743,63.414,0.0,83.839,23.576,0.543,6.915
13332,New Zealand,2022,5185289.0,,0.063,12.718,36.216,68.473,0.0,83.726,23.63,0.726,7.471
13662,Non-OECD (EI),1965,,,9.03,5976.654,1578.5,606.05,5.279,4559.6,0.0,0.0,0.0
13663,Non-OECD (EI),1966,,,9.21,6205.587,1755.483,663.595,5.89,4905.955,0.0,0.0,0.0
13664,Non-OECD (EI),1967,,,9.384,6131.512,1938.075,668.68,6.503,5238.276,0.0,0.0,0.0
13665,Non-OECD (EI),1968,,,9.554,6150.337,2099.315,762.752,8.942,5620.23,0.0,0.0,0.0
13666,Non-OECD (EI),1969,,,9.724,6515.786,2277.518,836.006,12.509,6021.794,0.0,0.0,0.0
13667,Non-OECD (EI),1970,,,13.501,6926.313,2487.716,921.084,16.292,6598.038,1.823,0.0,0.0
13668,Non-OECD (EI),1971,,,13.562,7355.353,2713.807,969.594,18.302,7133.468,7.155,0.0,0.0
13669,Non-OECD (EI),1972,,,14.823,7618.434,2868.949,1023.665,31.307,7739.423,7.162,0.0,0.0
13670,Non-OECD (EI),1973,,,14.251,7738.442,3164.132,1071.524,47.357,8459.952,7.625,0.0,0.0
13671,Non-OECD (EI),1974,,,14.335,7831.766,3378.601,1182.575,73.15,9009.866,8.016,0.0,0.0
13672,Non-OECD (EI),1975,,,13.688,8352.198,3689.843,1231.162,103.47,9344.327,8.87,0.0,0.0
13673,Non-OECD (EI),1976,,,13.751,8483.516,4084.343,1321.537,138.768,9918.151,10.235,0.0,0.0
13674,Non-OECD (EI),1977,,,18.319,8903.102,4437.409,1444.261,172.605,10509.8,11.281,0.0,0.0
13675,Non-OECD (EI),1978,,,23.179,9192.643,4764.674,1594.879,188.324,11199.153,12.481,0.0,0.0
13676,Non-OECD (EI),1979,,,28.023,9468.685,5170.41,1697.299,219.108,11661.254,15.252,0.0,0.0
13677,Non-OECD (EI),1980,,,32.786,9581.238,5364.439,1825.449,264.329,11823.021,19.261,0.0,0.0
13678,Non-OECD (EI),1981,,,29.748,9751.692,5681.652,1885.891,319.551,11952.199,26.166,0.0,0.0
13679,Non-OECD (EI),1982,,,37.556,10128.74,6131.987,1889.985,371.281,12047.542,28.103,0.0,0.0
13680,Non-OECD (EI),1983,,,49.019,10564.208,6540.407,1965.481,434.957,12155.43,33.646,0.0,0.0
13681,Non-OECD (EI),1984,,,57.806,11031.754,7147.304,2143.948,567.85,12346.493,34.173,0.0,0.0
13682,Non-OECD (EI),1985,,,68.41,11511.137,7436.322,2259.826,633.224,12335.999,35.712,0.0,0.0
13683,Non-OECD (EI),1986,,,84.203,11937.093,7868.14,2356.188,606.995,12641.677,36.433,0.0,0.0
13684,Non-OECD (EI),1987,,,85.33,12558.147,8255.502,2430.679,705.828,13025.573,35.698,0.0,0.0
13685,Non-OECD (EI),1988,,,89.56,13061.051,8765.401,2578.807,810.433,13354.427,36.234,0.0,0.0
13686,Non-OECD (EI),1989,,,95.689,13215.724,9078.303,2641.852,777.118,13668.738,39.065,0.0,0.0
13687,Non-OECD (EI),1990,,,89.836,13242.273,9493.933,2738.147,757.096,14017.389,46.508,0.006,0.102
13688,Non-OECD (EI),1991,,,91.258,13262.132,9623.263,2842.803,761.316,13980.714,46.585,0.006,0.364
13689,Non-OECD (EI),1992,,,86.517,13468.81,9512.484,2880.471,750.014,13885.613,50.26,0.009,0.653
13690,Non-OECD (EI),1993,,,88.125,13663.498,9354.76,3047.433,757.296,13629.662,49.307,0.012,0.923
13691,Non-OECD (EI),1994,,,93.793,13762.685,9219.485,3217.135,725.069,13775.602,55.342,0.015,1.744
13692,Non-OECD (EI),1995,,,97.846,13876.161,9336.329,3336.24,751.573,14078.167,66.952,0.024,3.336
13693,Non-OECD (EI),1996,,,100.165,14118.455,9777.203,3328.098,831.387,14228.988,70.307,0.045,2.963
13694,Non-OECD (EI),1997,,,97.222,13969.656,9518.25,3384.169,845.513,14980.997,80.717,0.051,3.634
13695,Non-OECD (EI),1998,,,96.736,13873.132,9836.243,3541.517,822.569,15070.667,87.853,0.06,4.441
13696,Non-OECD (EI),1999,,,96.62,14104.009,10125.744,3560.039,870.301,15386.362,102.032,0.069,6.03
13697,Non-OECD (EI),2000,,,85.52,14528.453,10518.854,3683.775,938.882,15954.993,115.719,0.133,7.347
13698,Non-OECD (EI),2001,,,80.363,15107.959,10955.246,3759.074,975.63,16373.467,122.922,0.191,10.086
13699,Non-OECD (EI),2002,,,97.353,16039.981,11352.823,3805.277,1022.924,16726.891,128.59,0.257,10.663
13700,Non-OECD (EI),2003,,,96.554,18282.018,11866.991,3839.979,1090.356,17338.006,139.468,0.332,12.9
13701,Non-OECD (EI),2004,,,106.563,20403.482,12629.323,4283.98,1113.743,18568.01,149.893,0.398,22.028
13702,Non-OECD (EI),2005,,,113.189,22811.014,13204.915,4494.164,1116.87,18990.387,161.411,0.467,26.536
13703,Non-OECD (EI),2006,,,113.104,24583.525,13893.01,4714.162,1148.984,19723.547,181.858,0.612,42.469
13704,Non-OECD (EI),2007,,,141.471,26532.941,14514.997,4926.821,1170.127,20461.623,210.492,0.881,56.226
13705,Non-OECD (EI),2008,,,190.915,27325.297,14993.662,5243.798,1194.404,21032.074,246.477,1.137,87.982
13706,Non-OECD (EI),2009,,,210.256,28105.807,14833.263,5244.344,1181.653,21347.98,288.231,1.726,135.85
13707,Non-OECD (EI),2010,,,229.459,29165.133,16060.708,5616.272,1241.65,22662.336,345.519,3.716,212.435
13708,Non-OECD (EI),2011,,,224.561,31372.096,16871.922,5652.434,1308.635,23359.01,370.296,12.923,299.744
13709,Non-OECD (EI),2012,,,232.429,32002.826,17363.096,6013.741,1338.435,24327.459,403.776,25.371,401.565
13710,Non-OECD (EI),2013,,,278.395,32545.152,17573.555,6328.533,1345.821,24946.746,455.949,49.022,521.028
13711,Non-OECD (EI),2014,,,311.427,32927.191,18065.357,6622.368,1437.268,25547.062,525.705,103.407,612.553
13712,Non-OECD (EI),2015,,,330.232,32485.9,18550.43,6592.079,1552.762,26253.32,590.525,164.097,729.316
13713,Non-OECD (EI),2016,,,338.36,32159.658,19023.922,6838.821,1645.837,26918.32,611.476,264.947,945.108
13714,Non-OECD (EI),2017,,,340.783,32652.326,19735.707,6958.226,1730.037,27589.814,684.117,444.458,1175.781
13715,Non-OECD (EI),2018,,,400.321,33686.789,20684.471,7144.783,1854.732,28009.375,800.551,662.52,1384.452
13716,Non-OECD (EI),2019,,,457.466,34570.16,20966.803,7350.844,2027.682,28308.627,882.979,866.794,1550.852
13717,Non-OECD (EI),2020,,,442.344,34573.109,20904.652,7523.006,2059.06,26507.6,980.207,1062.424,1724.5
13718,Non-OECD (EI),2021,,,466.693,36247.621,22542.516,7427.563,2235.656,27723.281,1098.729,1346.753,2308.021
13719,Non-OECD (EI),2022,,,485.034,36826.438,21447.402,7628.467,2225.78,28531.045,1158.663,1731.969,2636.233
13927,North America,1965,290870105.0,,9.03,3412.834,4467.994,964.836,11.285,7466.549,42.488,0.0,0.0
13928,North America,1966,295724864.0,,9.21,3566.435,4818.547,1009.717,17.009,7833.953,44.818,0.0,0.0
13929,North America,1967,300431421.0,,9.384,3502.9,5073.147,1101.431,23.407,8160.851,44.806,0.0,0.0
13930,North America,1968,305159077.0,,9.554,3634.594,5441.502,1115.754,40.077,8699.625,49.461,0.0,0.0
13931,North America,1969,310053134.0,,9.724,3642.346,5880.727,1243.191,43.102,9124.7,51.567,0.0,0.0
13932,North America,1970,315691695.0,,9.897,3624.51,6213.835,1262.792,68.069,9575.993,51.629,0.0,0.0
13933,North America,1971,321049543.0,,10.072,3432.42,6418.509,1331.263,125.921,9905.831,55.941,0.0,0.0
13934,North America,1972,326320039.0,,10.519,3556.749,6532.894,1409.937,182.024,10679.776,61.821,0.0,0.0
13935,North America,1973,331321157.0,,10.668,3812.286,6521.562,1449.199,292.625,11354.611,66.749,0.0,0.0
13936,North America,1974,336273223.0,,10.988,3731.256,6325.49,1583.434,382.129,11026.319,68.754,0.0,0.0
13937,North America,1975,341300296.0,,10.474,3729.357,5870.059,1551.348,550.916,10809.021,66.622,0.0,0.0
13938,North America,1976,346309935.0,,10.802,4013.345,5978.472,1540.392,620.217,11562.559,78.163,0.0,0.0
13939,North America,1977,351506528.0,,11.889,4174.834,5901.934,1377.993,824.099,12142.008,82.769,0.0,0.0
13940,North America,1978,357016142.0,,11.621,4084.031,5964.011,1593.647,914.113,12467.338,87.345,0.0,0.0
13941,North America,1979,362654436.0,,12.127,4426.281,6184.562,1624.704,862.193,12306.104,92.159,0.0,0.0
13942,North America,1980,368574942.0,,13.326,4579.549,6086.529,1629.638,857.963,11543.458,94.151,0.0,0.0
13943,North America,1981,373589053.0,,11.881,4716.778,5964.575,1652.903,928.128,10909.727,98.302,0.0,0.0
13944,North America,1982,378615781.0,,12.648,4573.802,5650.994,1766.698,953.385,10331.664,97.533,0.0,0.0
13945,North America,1983,383734903.0,,13.281,4751.335,5337.409,1853.259,1015.103,10205.829,108.256,0.009,0.008
13946,North America,1984,388847666.0,,13.527,5111.611,5702.672,1889.36,1126.741,10530.535,126.395,0.016,0.019
13947,North America,1985,393949236.0,,14.211,5217.145,5554.89,1835.926,1317.759,10505.655,126.615,0.032,0.02
13948,North America,1986,399045023.0,,14.658,5136.491,5210.829,1865.749,1438.894,10959.337,139.403,0.042,0.015
13949,North America,1987,404153729.0,,14.822,5366.754,5500.998,1753.892,1579.057,11216.602,156.352,0.031,0.014
13950,North America,1988,409453275.0,,15.306,5620.673,5781.152,1656.271,1809.13,11644.965,157.184,0.027,0.006
13951,North America,1989,415061982.0,,15.455,5685.647,6129.262,1750.044,1807.225,11751.533,179.381,0.749,6.311
13952,North America,1990,421575397.0,,32.589,5696.626,6131.631,1814.708,1936.944,11544.54,210.034,1.099,8.338
13953,North America,1991,427934509.0,,35.372,5635.021,6264.195,1828.955,2080.995,11312.525,221.182,1.42,8.823
13954,North America,1992,434703257.0,,34.752,5677.257,6480.355,1758.607,2086.381,11527.887,238.176,1.224,8.802
13955,North America,1993,441450384.0,,35.929,5845.817,6665.275,1862.385,2101.54,11613.12,244.891,1.423,9.16
13956,North America,1994,448069901.0,,38.978,5891.264,6848.821,1799.048,2228.784,11965.188,245.891,1.505,10.508
13957,North America,1995,454557639.0,,41.714,5960.484,7133.505,1992.962,2311.018,11921.248,241.36,1.547,9.669
13958,North America,1996,460925637.0,,32.438,6229.24,7271.089,2173.228,2299.07,12324.806,247.303,1.636,9.883
13959,North America,1997,467334865.0,,38.809,6367.079,7331.801,2165.122,2139.888,12547.07,251.37,1.613,10.063
13960,North America,1998,473719801.0,,43.061,6449.968,7236.261,2008.754,2239.985,12799.604,253.615,1.602,9.292
13961,North America,1999,479976626.0,,44.121,6428.91,7320.5,2060.307,2410.654,13090.607,256.529,1.593,13.968
13962,North America,2000,486364446.0,,49.874,6721.992,7643.197,1963.875,2480.233,13328.768,258.294,1.604,17.66
13963,North America,2001,492319208.0,,51.749,6558.929,7330.981,1679.151,2520.771,13350.08,260.841,1.772,21.153
13964,North America,2002,498067243.0,,58.836,6622.44,7616.769,1850.633,2537.244,13340.038,276.411,1.851,31.949
13965,North America,2003,503641588.0,,75.861,6704.677,7517.033,1821.745,2473.49,13576.623,274.302,1.867,35.017
13966,North America,2004,509273976.0,,92.351,6730.0,7569.074,1810.886,2568.84,14082.812,278.124,2.088,44.224
13967,North America,2005,514942529.0,,105.757,6845.555,7535.271,1886.121,2542.598,14152.732,279.303,2.242,56.362
13968,North America,2006,520586895.0,,140.802,6751.022,7533.933,1910.39,2557.875,13988.469,278.043,2.456,83.935
13969,North America,2007,526315123.0,,178.347,6841.358,7969.52,1810.673,2583.46,13981.588,282.498,3.226,107.963
13970,North America,2008,532006442.0,,240.665,6707.564,8030.985,1882.318,2571.933,13233.705,277.079,4.781,168.898
13971,North America,2009,537567761.0,,271.193,5903.345,7940.485,1868.721,2521.403,12580.564,277.545,6.244,229.18
13972,North America,2010,543052879.0,,311.645,6254.897,8290.135,1798.255,2517.871,12732.928,286.738,9.298,293.802
13973,North America,2011,548684151.0,,342.748,5924.993,8527.973,2014.462,2474.653,12548.278,288.258,15.015,368.495
13974,North America,2012,554435782.0,,348.403,5252.812,8846.604,1888.066,2401.699,12358.182,292.941,27.95,432.612
13975,North America,2013,560056144.0,,381.34,5431.861,9142.066,1877.302,2471.626,12449.923,306.524,48.77,506.354
13976,North America,2014,565486685.0,,387.709,5410.142,9351.394,1839.26,2483.523,12456.084,311.906,86.371,551.923
13977,North America,2015,570726015.0,,403.14,4727.963,9579.755,1779.787,2459.641,12642.307,312.718,115.676,617.894
13978,North America,2016,576008328.0,,434.619,4340.859,9580.93,1825.225,2464.551,12751.286,313.533,161.256,727.304
13979,North America,2017,581258143.0,,439.128,4271.402,9577.609,1931.945,2448.531,12791.085,314.55,222.233,799.063
13980,North America,2018,585864285.0,,434.73,4050.202,10499.191,1879.336,2445.27,13007.258,307.187,270.225,853.873
13981,North America,2019,590497015.0,,446.495,3500.89,10836.815,1825.346,2437.632,12921.938,290.712,324.715,923.368
13982,North America,2020,594263186.0,,407.709,2811.974,10608.375,1833.244,2369.324,11292.381,279.197,403.153,1047.813
13983,North America,2021,597123384.0,,446.466,3170.262,10715.455,1749.603,2321.593,12257.1,276.363,505.318,1151.744
13984,North America,2022,600323657.0,,463.559,2958.294,11198.229,1811.065,2275.723,12689.955,273.241,608.449,1301.692
13985,North America (EI),1965,,,0.0,3412.252,4456.537,963.757,11.285,7235.743,42.488,0.0,0.0
13986,North America (EI),1966,,,0.0,3565.853,4805.094,1008.496,16.975,7595.501,44.818,0.0,0.0
13987,North America (EI),1967,,,0.0,3502.318,5058.302,1100.479,23.299,7912.176,44.806,0.0,0.0
13988,North America (EI),1968,,,0.0,3634.012,5425.928,1114.775,40.025,8445.538,49.461,0.0,0.0
13989,North America (EI),1969,,,0.0,3641.764,5865.074,1242.15,43.102,8863.542,51.567,0.0,0.0
13990,North America (EI),1970,,,0.0,3624.044,6194.672,1261.553,68.069,9278.467,51.629,0.0,0.0
13991,North America (EI),1971,,,0.0,3432.036,6399.786,1328.537,125.921,9601.97,52.733,0.0,0.0
13992,North America (EI),1972,,,0.0,3556.365,6513.539,1407.19,182.024,10339.758,59.056,0.0,0.0
13993,North America (EI),1973,,,0.0,3811.961,6502.885,1446.671,292.625,10981.134,63.534,0.0,0.0
13994,North America (EI),1974,,,0.0,3730.907,6308.374,1580.983,382.129,10655.761,65.533,0.0,0.0
13995,North America (EI),1975,,,0.0,3728.925,5854.504,1549.068,550.916,10457.271,63.318,0.0,0.0
13996,North America (EI),1976,,,0.0,4012.996,5960.922,1536.944,620.217,11201.72,74.581,0.0,0.0
13997,North America (EI),1977,,,0.0,4174.183,5881.392,1375.583,824.099,11765.75,78.887,0.0,0.0
13998,North America (EI),1978,,,0.0,4083.38,5939.552,1590.267,914.113,12085.726,82.978,0.0,0.0
13999,North America (EI),1979,,,0.0,4425.734,6159.186,1620.62,862.193,11920.961,87.951,0.0,0.0
14000,North America (EI),1980,,,0.0,4578.909,6057.893,1626.522,857.963,11158.744,89.944,0.0,0.0
14001,North America (EI),1981,,,0.0,4716.15,5933.147,1647.465,928.128,10516.987,94.066,0.0,0.0
14002,North America (EI),1982,,,0.0,4572.662,5612.873,1763.1,953.385,9982.074,92.988,0.0,0.0
14003,North America (EI),1983,,,0.0,4748.99,5297.923,1849.19,1015.103,9868.889,103.369,0.009,0.008
14004,North America (EI),1984,,,0.0,5109.708,5661.271,1884.528,1126.741,10178.154,122.238,0.016,0.019
14005,North America (EI),1985,,,0.0,5213.413,5512.419,1831.129,1317.759,10178.441,122.702,0.032,0.02
14006,North America (EI),1986,,,0.0,5133.54,5167.379,1859.673,1438.894,10622.741,135.279,0.042,0.015
14007,North America (EI),1987,,,0.0,5362.125,5454.856,1747.289,1579.057,10875.103,152.09,0.031,0.014
14008,North America (EI),1988,,,0.0,5616.312,5728.093,1648.982,1809.13,11302.084,152.564,0.027,0.006
14009,North America (EI),1989,,,0.0,5681.647,6075.965,1746.185,1807.225,11392.4,174.869,0.749,6.311
14010,North America (EI),1990,,,16.733,5692.842,6076.389,1810.994,1936.944,11186.106,204.821,1.099,8.338
14011,North America (EI),1991,,,19.389,5631.064,6208.344,1825.134,2080.995,10962.906,216.741,1.42,8.823
14012,North America (EI),1992,,,22.045,5673.623,6426.458,1754.719,2086.381,11188.533,233.393,1.224,8.802
14013,North America (EI),1993,,,25.759,5842.055,6604.766,1857.343,2101.54,11271.963,241.41,1.423,9.155
14014,North America (EI),1994,,,28.846,5888.431,6779.64,1796.277,2228.784,11610.035,242.184,1.505,10.485
14015,North America (EI),1995,,,30.942,5957.545,7059.251,1989.694,2311.018,11564.283,238.211,1.547,9.646
14016,North America (EI),1996,,,22.194,6226.627,7187.263,2168.886,2299.07,11953.454,243.331,1.636,9.861
14017,North America (EI),1997,,,28.104,6364.278,7240.746,2161.603,2139.888,12160.397,247.529,1.613,10.04
14018,North America (EI),1998,,,32.289,6446.902,7144.154,2003.514,2239.985,12399.902,250.226,1.602,9.265
14019,North America (EI),1999,,,33.728,6425.333,7222.451,2053.092,2410.654,12699.721,252.573,1.593,13.934
14020,North America (EI),2000,,,39.46,6717.912,7535.247,1959.29,2480.233,12880.951,253.954,1.602,17.543
14021,North America (EI),2001,,,41.781,6554.112,7208.907,1675.116,2520.771,12884.322,256.681,1.768,21.012
14022,North America (EI),2002,,,49.374,6609.831,7486.466,1845.59,2537.244,12876.643,272.535,1.846,31.771
14023,North America (EI),2003,,,66.251,6688.213,7364.842,1815.369,2473.49,13116.058,271.169,1.86,34.829
14024,North America (EI),2004,,,82.986,6710.556,7404.694,1804.287,2568.84,13616.637,274.679,2.079,43.95
14025,North America (EI),2005,,,96.935,6828.731,7354.97,1878.665,2542.598,13685.994,276.832,2.219,56.057
14026,North America (EI),2006,,,134.698,6730.314,7319.395,1903.228,2557.875,13512.155,275.559,2.434,83.586
14027,North America (EI),2007,,,175.02,6818.203,7748.361,1804.037,2583.46,13528.292,279.921,3.196,107.6
14028,North America (EI),2008,,,237.491,6685.83,7814.316,1876.46,2571.933,12794.8,274.227,4.741,168.507
14029,North America (EI),2009,,,268.13,5882.201,7725.245,1862.578,2521.403,12171.451,274.631,6.177,228.641
14030,North America (EI),2010,,,308.293,6235.646,8058.101,1792.517,2517.871,12329.032,284.283,9.158,293.022
14031,North America (EI),2011,,,339.173,5903.124,8295.7,2008.547,2474.653,12150.859,285.678,14.763,367.528
14032,North America (EI),2012,,,345.076,5233.08,8612.0,1881.538,2401.699,11971.748,289.882,27.383,431.153
14033,North America (EI),2013,,,378.088,5409.835,8902.586,1870.618,2471.626,12080.377,303.022,48.089,503.835
14034,North America (EI),2014,,,384.508,5386.394,9109.504,1834.451,2483.523,12089.413,308.961,85.492,549.225
14035,North America (EI),2015,,,399.97,4705.687,9346.948,1776.117,2459.641,12256.502,309.535,114.514,614.958
14036,North America (EI),2016,,,431.358,4318.472,9373.216,1820.1,2464.551,12352.681,310.403,159.832,724.397
14037,North America (EI),2017,,,435.896,4250.95,9358.075,1924.755,2448.531,12408.867,311.242,220.402,795.739
14038,North America (EI),2018,,,431.495,4028.727,10284.413,1872.895,2445.27,12621.628,304.088,268.056,850.147
14039,North America (EI),2019,,,443.358,3471.053,10612.514,1821.051,2437.632,12553.266,286.822,321.636,918.567
14040,North America (EI),2020,,,404.571,2771.077,10410.467,1828.581,2369.323,10973.796,275.413,399.609,1042.161
14041,North America (EI),2021,,,443.077,3130.176,10501.092,1744.348,2321.593,11948.892,272.153,500.948,1145.708
14042,North America (EI),2022,,,460.083,2918.244,10994.263,1805.981,2275.724,12370.819,269.602,603.445,1295.867
14305,North Macedonia,1990,2044181.0,17074264064.0,0.0,15.467,0.0,1.452,0.0,12.741,0.0,0.0,0.0
14306,North Macedonia,1991,2036691.0,16091739136.0,0.0,15.534,0.0,2.508,0.0,11.406,0.0,0.0,0.0
14307,North Macedonia,1992,2018024.0,15098989568.0,0.0,15.442,0.0,2.508,0.0,12.287,0.0,0.0,0.0
14308,North Macedonia,1993,1996896.0,14032408576.0,0.0,15.519,0.0,1.544,0.0,13.217,0.0,0.0,0.0
14309,North Macedonia,1994,1982458.0,13843362816.0,0.0,16.121,0.0,2.055,0.0,10.266,0.0,0.0,0.0
14310,North Macedonia,1995,1983971.0,13754777600.0,0.0,16.627,0.0,2.369,0.0,9.655,0.0,0.0,0.0
14311,North Macedonia,1996,1994230.0,13985296384.0,0.0,16.088,0.0,2.513,0.0,14.679,0.0,0.0,0.0
14312,North Macedonia,1997,2004240.0,14249369600.0,0.0,15.047,0.0,2.661,0.0,12.305,0.0,0.0,0.0
14313,North Macedonia,1998,2012844.0,14789551104.0,0.0,19.455,0.191,3.202,0.0,11.075,0.0,0.0,0.0
14314,North Macedonia,1999,2023781.0,15508166656.0,0.0,16.967,0.354,4.107,0.0,11.076,0.0,0.0,0.0
14315,North Macedonia,2000,2037940.0,16307994624.0,0.0,15.545,0.574,3.46,0.0,11.269,0.0,0.0,0.0
14316,North Macedonia,2001,2053391.0,15900560384.0,0.0,17.188,0.766,1.839,0.0,9.232,0.0,0.0,0.0
14317,North Macedonia,2002,2064739.0,16235362304.0,0.0,14.943,0.785,2.21,0.0,10.424,0.0,0.0,0.0
14318,North Macedonia,2003,2071150.0,16692704256.0,0.0,17.205,0.699,3.985,0.0,10.086,0.0,0.0,0.0
14319,North Macedonia,2004,2075879.0,17567377408.0,0.0,16.35,0.68,4.271,0.0,10.276,0.0,0.0,0.0
14320,North Macedonia,2005,2078667.0,18483240960.0,0.0,16.966,0.727,4.272,0.0,10.693,0.0,0.0,0.0
14321,North Macedonia,2006,2081081.0,19516264448.0,0.0,16.487,0.779,4.695,0.0,11.241,0.0,0.0,0.0
14322,North Macedonia,2007,2083494.0,20864536576.0,0.0,16.918,0.993,2.856,0.0,12.208,0.0,0.0,0.0
14323,North Macedonia,2008,2086228.0,22095099904.0,0.015,17.338,1.13,2.36,0.0,11.089,0.0,0.0,0.0
